timestamp,event,details
11:32:20,object_node.edit.saved,"{'object_id': 'object5', 'object_name': '-', 'edit_mode': 'name', 'new_value': 'sandals', 'is_class_mode': False, 'parent_instance_id': 'instance-329fa7cb-e216-4f66-a5a4-7381a3751f8f', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:32:22,instance.updated,"{'instance_id': 'instance-329fa7cb-e216-4f66-a5a4-7381a3751f8f', 'instance_label': 'Man', 'text_changed': False, 'graph_changed': True, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:32:22,api.generate_scene_graph_to_text.succeeded,"{'text_length': 178, 'generated_text': 'A young brown-haired man in a bright blue polo T-shirt and brown short pants is holding a tray with ', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:32:22,instance_selected,"{'instance_id': 'instance-329fa7cb-e216-4f66-a5a4-7381a3751f8f', 'instance_label': 'Man', 'is_from_class': True, 'class_id': 'class-2773a934-f8f1-4be0-b7ea-b898f9402485', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:32:34,instance_selected,"{'instance_id': 'instance-558efcbb-ae2f-4733-a049-1a3fa61f3557', 'instance_label': 'street', 'is_from_class': False, 'class_id': None, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:32:43,object_node.attribute.deleted,"{'object_id': 'object2', 'object_name': 'tree', 'attribute_index': 1, 'attribute_value': 'black', 'is_class_mode': False, 'parent_instance_id': 'instance-558efcbb-ae2f-4733-a049-1a3fa61f3557', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:32:49,object_node.edit.cancelled,"{'object_id': 'object2', 'object_name': 'tree', 'edit_mode': 'attribute-0', 'is_class_mode': False, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:32:49,object_node.edit.saved,"{'object_id': 'object2', 'object_name': 'tree', 'edit_mode': 'attribute-0', 'new_value': 'a lot of', 'is_class_mode': False, 'parent_instance_id': 'instance-558efcbb-ae2f-4733-a049-1a3fa61f3557', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:32:51,api.generate_scene_graph_to_text.succeeded,"{'text_length': 25, 'generated_text': 'Street with a black tree.', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:32:51,instance.updated,"{'instance_id': 'instance-558efcbb-ae2f-4733-a049-1a3fa61f3557', 'instance_label': 'street', 'text_changed': False, 'graph_changed': True, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:32:51,instance_selected,"{'instance_id': 'instance-558efcbb-ae2f-4733-a049-1a3fa61f3557', 'instance_label': 'street', 'is_from_class': False, 'class_id': None, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:33:21,prompt_saved,{'path': 'output/P7/2025-08-20_11-33-21/prompt.json'}
11:33:21,object_detection_integrated,{'objects_count': 5}
11:33:21,object_detection_integrated,"{'objectsCount': 5, 'objects': [{'label': 'person', 'confidence': 0.9333823919296265}, {'label': 'person', 'confidence': 0.9007147550582886}, {'label': 'person', 'confidence': 0.8654321432113647}, {'label': 'person', 'confidence': 0.8312295079231262}, {'label': 'car', 'confidence': 0.6730653643608093}], 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:33:21,api.generate_image.succeeded,"{'global_caption': 'a scene featuring an old white man wearing a grey cardigan, a white shirt, black pants, and a black artist-style hat, holding nothing related to a woman while looking at a girl, a brown-haired woman in a flower-patterned dress holding a box, a young brown-haired man in a bright blue polo T-shirt and brown short pants holding a tray with a bunch of water bottles in one hand, wearing brown sandals, while holding a box, a black-haired girl in a bright pink tank top and a white skirt wearing pink shoes and holding a yellow balloon connected to a cute teddy bear, a brown picnic box, a street with a black tree, a black car parked beside the street and viewed from the side, and a lamp on the street.', 'region_count': 8, 'has_image': True, 'detected_objects_count': 5, 'image_path': 'output/P7/2025-08-20_11-33-21/image.png', 'image_with_layout_path': 'output/P7/2025-08-20_11-33-21/image_with_layout.png', 'timestamp_dir': 'output/P7/2025-08-20_11-33-21', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:35:31,object_node.edit.cancelled,"{'object_id': 'object2', 'object_name': 'tree', 'edit_mode': 'attribute-0', 'is_class_mode': False, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:35:31,object_node.edit.saved,"{'object_id': 'object2', 'object_name': 'tree', 'edit_mode': 'attribute-0', 'new_value': 'many', 'is_class_mode': False, 'parent_instance_id': 'instance-558efcbb-ae2f-4733-a049-1a3fa61f3557', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:35:32,api.generate_scene_graph_to_text.succeeded,"{'text_length': 23, 'generated_text': 'Street with many trees.', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:35:32,instance.updated,"{'instance_id': 'instance-558efcbb-ae2f-4733-a049-1a3fa61f3557', 'instance_label': 'street', 'text_changed': False, 'graph_changed': True, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:35:32,instance_selected,"{'instance_id': 'instance-558efcbb-ae2f-4733-a049-1a3fa61f3557', 'instance_label': 'street', 'is_from_class': False, 'class_id': None, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:36:37,instance_selected,"{'instance_id': 'instance-40a5bd78-e6a3-4927-bc48-c5e3ba5410b9', 'instance_label': 'Girl', 'is_from_class': True, 'class_id': 'class-2773a934-f8f1-4be0-b7ea-b898f9402485', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:36:52,object_node.extract.confirmed,"{'object_id': 'object6', 'object_name': 'teddy bear', 'parent_instance_id': 'instance-40a5bd78-e6a3-4927-bc48-c5e3ba5410b9', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:36:53,api.generate_scene_graph_to_text.succeeded,"{'text_length': 16, 'generated_text': 'Cute teddy bear.', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:36:54,api.generate_scene_graph_to_text.succeeded,"{'text_length': 115, 'generated_text': 'A black-haired girl in a bright pink tank top and a white skirt is holding a yellow balloon and wear', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:36:54,instance_selected,"{'instance_id': 'instance-40a5bd78-e6a3-4927-bc48-c5e3ba5410b9', 'instance_label': 'Girl', 'is_from_class': True, 'class_id': 'class-2773a934-f8f1-4be0-b7ea-b898f9402485', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:37:01,layout.node.moved,"{'nodeId': 'instance-d57c5518-a521-46e7-a930-f27f0f07efbe', 'newPos': {'x': 366, 'y': 412}, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:37:05,object_node.extract.confirmed,"{'object_id': 'object4', 'object_name': 'balloon', 'parent_instance_id': 'instance-40a5bd78-e6a3-4927-bc48-c5e3ba5410b9', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:37:06,api.generate_scene_graph_to_text.succeeded,"{'text_length': 14, 'generated_text': 'Yellow balloon', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:37:08,api.generate_scene_graph_to_text.succeeded,"{'text_length': 86, 'generated_text': 'A black-haired girl in a bright pink tank top and a white skirt is wearing pink shoes.', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:37:08,instance_selected,"{'instance_id': 'instance-40a5bd78-e6a3-4927-bc48-c5e3ba5410b9', 'instance_label': 'Girl', 'is_from_class': True, 'class_id': 'class-2773a934-f8f1-4be0-b7ea-b898f9402485', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:37:12,layout.node.moved,"{'nodeId': 'instance-f59f4942-233e-4d77-ae9c-93f964e07618', 'newPos': {'x': 407, 'y': 370}, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:37:15,layout.node.moved,"{'nodeId': 'instance-f59f4942-233e-4d77-ae9c-93f964e07618', 'newPos': {'x': 407, 'y': 365}, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:37:35,instance_selected,"{'instance_id': 'instance-e31a7f32-eead-426d-b28e-f76cad91bda6', 'instance_label': 'man', 'is_from_class': True, 'class_id': 'class-2773a934-f8f1-4be0-b7ea-b898f9402485', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:37:57,object_node.edit.cancelled,"{'object_id': 'object7', 'object_name': 'new object', 'edit_mode': 'name', 'is_class_mode': False, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:37:57,object_node.edit.saved,"{'object_id': 'object7', 'object_name': 'new object', 'edit_mode': 'name', 'new_value': 'shoes', 'is_class_mode': False, 'parent_instance_id': 'instance-e31a7f32-eead-426d-b28e-f76cad91bda6', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:38:01,object_node.edit.saved,"{'object_id': 'object7', 'object_name': 'shoes', 'edit_mode': 'adding', 'new_value': 'black', 'is_class_mode': False, 'parent_instance_id': 'instance-e31a7f32-eead-426d-b28e-f76cad91bda6', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:38:01,object_node.edit.cancelled,"{'object_id': 'object7', 'object_name': 'shoes', 'edit_mode': 'adding', 'is_class_mode': False, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:38:05,object_node.connection_drag.completed,"{'source_object_id': 'object1', 'target_object_id': 'object7', 'source_parent_id': 'instance-e31a7f32-eead-426d-b28e-f76cad91bda6', 'target_parent_id': 'instance-e31a7f32-eead-426d-b28e-f76cad91bda6', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:38:17,relationship_node.edited,"{'relationship_id': 'object1-object7', 'source_object_id': 'object1', 'target_object_id': 'object7', 'old_relation': 'connected to', 'new_relation': 'wearing', 'source_object_name': 'man', 'target_object_name': 'shoes', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:38:19,instance.updated,"{'instance_id': 'instance-e31a7f32-eead-426d-b28e-f76cad91bda6', 'instance_label': 'man', 'text_changed': False, 'graph_changed': True, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:38:19,api.generate_scene_graph_to_text.succeeded,"{'text_length': 121, 'generated_text': 'A white old man wearing a grey cardigan, white shirt, black pants, black artist-style hat, and black', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:38:19,instance_selected,"{'instance_id': 'instance-e31a7f32-eead-426d-b28e-f76cad91bda6', 'instance_label': 'man', 'is_from_class': True, 'class_id': 'class-2773a934-f8f1-4be0-b7ea-b898f9402485', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:38:48,prompt_saved,{'path': 'output/P7/2025-08-20_11-38-48/prompt.json'}
11:38:49,object_detection_integrated,{'objects_count': 6}
11:38:49,object_detection_integrated,"{'objectsCount': 6, 'objects': [{'label': 'person', 'confidence': 0.9161117672920227}, {'label': 'person', 'confidence': 0.9100039005279541}, {'label': 'person', 'confidence': 0.9025972485542297}, {'label': 'car', 'confidence': 0.6154158711433411}, {'label': 'car', 'confidence': 0.5065170526504517}, {'label': 'car', 'confidence': 0.2593032717704773}], 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:38:49,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a brown-haired woman in a flower-patterned dress holding a box, a young brown-haired man in a bright blue polo T-shirt and brown short pants holding a tray with a bunch of water bottles with one hand, and wearing brown sandals while holding a box, a black-haired girl in a bright pink tank top and a white skirt wearing pink shoes holding a cute teddy bear and a yellow balloon, a brown picnic box, a street with many trees, a black car parked beside the street and viewed from the side, and a lamp on the street.', 'region_count': 9, 'has_image': True, 'detected_objects_count': 6, 'image_path': 'output/P7/2025-08-20_11-38-48/image.png', 'image_with_layout_path': 'output/P7/2025-08-20_11-38-48/image_with_layout.png', 'timestamp_dir': 'output/P7/2025-08-20_11-38-48', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:39:38,layout.node.moved,"{'nodeId': 'instance-e31a7f32-eead-426d-b28e-f76cad91bda6-resizable', 'newPos': {'x': 2.4479141235351562, 'y': 273.44791412353516}, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:39:50,layout.node.moved,"{'nodeId': 'instance-f59f4942-233e-4d77-ae9c-93f964e07618-resizable', 'newPos': {'x': 459, 'y': 363}, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:39:51,layout.node.moved,"{'nodeId': 'instance-e31a7f32-eead-426d-b28e-f76cad91bda6-resizable', 'newPos': {'x': 0, 'y': 288}, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:39:55,layout.node.moved,"{'nodeId': 'instance-e31a7f32-eead-426d-b28e-f76cad91bda6-resizable', 'newPos': {'x': 3, 'y': 288}, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:40:24,prompt_saved,{'path': 'output/P7/2025-08-20_11-40-24/prompt.json'}
11:40:24,object_detection_integrated,{'objects_count': 8}
11:40:25,object_detection_integrated,"{'objectsCount': 8, 'objects': [{'label': 'person', 'confidence': 0.9428381323814392}, {'label': 'person', 'confidence': 0.8856306076049805}, {'label': 'person', 'confidence': 0.8113881945610046}, {'label': 'car', 'confidence': 0.691078245639801}, {'label': 'teddy bear', 'confidence': 0.6564937829971313}, {'label': 'skateboard', 'confidence': 0.41849130392074585}, {'label': 'car', 'confidence': 0.27327221632003784}, {'label': 'sports ball', 'confidence': 0.261902391910553}], 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:40:25,api.generate_image.succeeded,"{'global_caption': 'a scene featuring a brown-haired woman in a flower-patterned dress holding a box, a young brown-haired man in a bright blue polo T-shirt and brown short pants holding a tray with a bunch of water bottles with one hand, and wearing brown sandals while holding a box, a black-haired girl in a bright pink tank top and a white skirt wearing pink shoes holding a cute teddy bear and a yellow balloon, a brown picnic box, a street with many trees, a black car parked beside the street and viewed from the side, and a lamp on the street.', 'region_count': 9, 'has_image': True, 'detected_objects_count': 8, 'image_path': 'output/P7/2025-08-20_11-40-24/image.png', 'image_with_layout_path': 'output/P7/2025-08-20_11-40-24/image_with_layout.png', 'timestamp_dir': 'output/P7/2025-08-20_11-40-24', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:40:45,system_completed,"{'system': 'system2', 'completion_time': '2025-08-20T11:40:45.403Z', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
11:42:35,system_survey_completed,"{'system_type': 'system2', 'language': 'ko', 'responses': {'mental_demand': 2, 'temporal_demand': 1, 'performance': 6, 'effort': 3, 'frustration': 2, 'exploration': 6, 'engagement': 7, 'effort_reward': 6, 'transparency': 6, 'expressiveness': 7, 'dg1_clarity': 6, 'dg2_prompt_to_image': 7, 'dg2_image_to_prompt': 7, 'dg3_reusability': 6, 'dg3_selective_edit': 6}, 'additional_feedback': '이전의 방식과 비교했을 때 인물의 특징을 바꿀 때와 다른 사물 혹은 인물과의 관계를 반영할 때 변경해야하는 부분이 명확하여 상상한 이미지를 생성하는데 더 도움이 되었다.', 'completion_time': '2025-08-20T11:42:35.635Z', 'system_usage_duration': 1963431, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
