timestamp,id,event,details
2000-01-01 00:23:16,instance-b3ff8f32-a1d6-44e2-bc26-cb8607b96358,instance.save,"{'instance_id': 'instance-b3ff8f32-a1d6-44e2-bc26-cb8607b96358', 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}"
2000-01-01 00:23:31,instance-b3ff8f32-a1d6-44e2-bc26-cb8607b96358,instance.save,"{'instance_id': 'instance-b3ff8f32-a1d6-44e2-bc26-cb8607b96358', 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}"
2000-01-01 00:23:36,instance-b3ff8f32-a1d6-44e2-bc26-cb8607b96358,instance.updated,"{'instance_id': 'instance-b3ff8f32-a1d6-44e2-bc26-cb8607b96358', 'instance_label': 'rabbit', 'text_changed': True, 'graph_changed': False, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}"
2000-01-01 00:23:46,instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea,instance.save,"{'instance_id': 'instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea', 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}"
2000-01-01 00:23:48,instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea,instance.updated,"{'instance_id': 'instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea', 'instance_label': 'rabbit', 'text_changed': True, 'graph_changed': False, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}"
2000-01-01 00:24:02,instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a,instance.save,"{'instance_id': 'instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a', 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}"
2000-01-01 00:24:05,instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a,instance.updated,"{'instance_id': 'instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a', 'instance_label': 'rabbit', 'text_changed': True, 'graph_changed': False, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}"
2000-01-01 00:24:07,,layout_board.new_box_positioned,"{'position': {'x': 79.671875, 'y': 536}, 'screen_position': {'x': 139, 'y': 559}, 'board_type': 'advanced', 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}"
2000-01-01 00:24:14,instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a-resizable,layout.node.moved,"{'nodeId': 'instance-c268e2a5-e7e0-44c4-8c33-ed6db2a7ed0a-resizable', 'newPos': {'x': 274, 'y': 159}, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}"
2000-01-01 00:24:15,instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea-resizable,layout.node.moved,"{'nodeId': 'instance-22c981cd-8c2b-408d-bda2-1c9405ff58ea-resizable', 'newPos': {'x': 277, 'y': 324}, 'session_id': 'c8a11a37-2a2a-4691-84d9-7d4c35c7cc61', 'user_id': 'P5'}"
